hog0,hog1,hog2,hog3,hog4,hog5,hog6,hog7,hog8,hog9,hog10,hog11,hog12,hog13,hog14,hog15,hog16,hog17,hog18,hog19,hog20,hog21,hog22,hog23,hog24,hog25,hog26,hog27,hog28,hog29,hog30,hog31,hog32,hog33,hog34,hog35,hog36,hog37,hog38,hog39,hog40,hog41,hog42,hog43,hog44,hog45,hog46,hog47,hog48,hog49,hog50,hog51,hog52,hog53,hog54,hog55,hog56,hog57,hog58,hog59,hog60,hog61,hog62,hog63,hog64,hog65,hog66,hog67,hog68,hog69,hog70,hog71,hog72,hog73,hog74,hog75,hog76,hog77,hog78,hog79,hog80,hog81,hog82,hog83,hog84,hog85,hog86,hog87,hog88,hog89,hog90,hog91,hog92,hog93,hog94,hog95,hog96,hog97,hog98,hog99,hog100,hog101,hog102,hog103,hog104,hog105,hog106,hog107,hog108,hog109,hog110,hog111,hog112,hog113,hog114,hog115,hog116,hog117,hog118,hog119,hog120,hog121,hog122,hog123,hog124,hog125,hog126,hog127,hog128,hog129,hog130,hog131,hog132,hog133,hog134,hog135,hog136,hog137,hog138,hog139,hog140,hog141,hog142,hog143,shp0,shp1,groups,label
0.123937,0.0437503,0.053051,0.0262756,0.0549299,0.0560635,0.0312577,0.0885286,0.151977,0.083349,0.0331998,0.0413278,0.0348965,0.0540643,0.0321995,0.068468,0.169992,0.172365,0.210181,0.0733544,0.097277,0.0171401,0.118172,0.160788,0.292111,0.359617,0.288058,0.176066,0.0746662,0.11524,0.108923,0.0641892,0.0935458,0.359617,0.359617,0.359617,0.0869472,0.0119649,0.0238578,0.237371,0.357484,0.262142,0.102102,0.0475542,0.0574858,0.0123586,0.00272543,0.00180932,0.00352658,0.106107,0.0128107,0.00504013,0.00356321,0.0109263,0.0622352,0.0470359,0.053526,0.348457,0.357484,0.357484,0.357484,0.357484,0.113244,0.0477817,0.0195969,0.0118226,0.0187457,0.139164,0.0341108,0.075867,0.137762,0.0689243,0.327288,0.0468735,0.0450236,0.0220228,0.05418,0.0307024,0.0826146,0.235984,0.327288,0.327288,0.177329,0.177701,0.156392,0.190589,0.115237,0.171422,0.327288,0.327288,0.0119495,0.0126191,0.0127283,0.0111612,0.0686761,0.0152203,0.0233888,0.0108601,0.0158896,0.260429,0.133673,0.108399,0.133748,0.236692,0.141911,0.103477,0.0548568,0.109122,0.0841163,0.026506,0.0209317,0.0241412,0.0176353,0.110336,0.149688,0.333737,0.210061,0.0400523,0.015269,0.0250541,0.018684,0.0320576,0.187518,0.333737,0.333737,0.112248,0.0700264,0.0135379,0.00833284,0.0155785,0.0202698,0.0329219,0.141452,0.333737,0.263172,0.0662832,0.00519981,0.0105901,0.0140504,0.0384142,0.0958098,0.278234,0.333737,0.333737,1,6,CINCO,T
0.135658,0.0537982,0.0341751,0.0134657,0.0562119,0.0211291,0.0418391,0.104966,0.128002,0.0721192,0.0276552,0.0312158,0.115272,0.12703,0.0178406,0.05965,0.134894,0.0947414,0.265798,0.0963913,0.0552066,0.0164053,0.166059,0.0856014,0.343732,0.343732,0.273296,0.13801,0.0768254,0.142458,0.223027,0.14168,0.0796547,0.343732,0.343732,0.294765,0.055939,0.0109991,0.0178716,0.172691,0.363857,0.291963,0.101034,0.0990177,0.0367026,0.0115603,0.00790205,0.0190147,0.014768,0.151973,0.0151707,0.0212071,0.0173857,0.0125306,0.0682075,0.0533993,0.0785317,0.280025,0.363857,0.363857,0.363857,0.363857,0.0895685,0.0567727,0.0545786,0.0837111,0.0586283,0.0980923,0.0323778,0.085582,0.176959,0.0577718,0.29126,0.0605515,0.0326948,0.0219968,0.0601377,0.0439446,0.101787,0.240992,0.29126,0.29126,0.242184,0.217508,0.194983,0.170315,0.0530561,0.211471,0.29126,0.29126,0.00930069,0.00894212,0.0112445,0.0159133,0.0540978,0.0266574,0.0332186,0.0220673,0.0175049,0.145929,0.266338,0.143533,0.206433,0.196213,0.072587,0.0693005,0.193743,0.159888,0.0413863,0.0162598,0.0109423,0.0366306,0.0330542,0.0804467,0.160284,0.34649,0.199065,0.0280151,0.0132605,0.0131775,0.0204055,0.0309976,0.211748,0.34649,0.34649,0.0724414,0.0376445,0.0172734,0.00980474,0.00875207,0.0156024,0.0233149,0.111747,0.34649,0.281842,0.052237,0.0173314,0.0137771,0.0168001,0.0299102,0.0974031,0.196999,0.34649,0.34649,1,6,CINCO,T
0.0893922,0.0367063,0.0264667,0.0298292,0.0292184,0.0122283,0.037347,0.067482,0.127918,0.0505936,0.0235272,0.0352304,0.128953,0.0932364,0.0252403,0.0403368,0.0792559,0.0889231,0.204744,0.0978919,0.0459591,0.100442,0.0899424,0.0646241,0.355909,0.355909,0.325897,0.114084,0.0948262,0.125534,0.29986,0.121505,0.0636665,0.355909,0.355909,0.284097,0.0660046,0.0203598,0.0502554,0.171722,0.384987,0.15402,0.196027,0.124062,0.0625438,0.00894858,0.041442,0.0811124,0.0401611,0.112349,0.0382425,0.0335008,0.0338741,0.0113835,0.0560119,0.0202624,0.149362,0.384987,0.384987,0.279132,0.384987,0.310063,0.11635,0.0222899,0.0466721,0.081262,0.0413312,0.157947,0.038123,0.0552652,0.0598539,0.0333063,0.285494,0.0606769,0.0336979,0.0320986,0.0382003,0.0367398,0.0552833,0.285494,0.285494,0.285494,0.212824,0.131207,0.13926,0.104622,0.130263,0.285494,0.285494,0.285494,0.0199559,0.00839667,0.00916675,0.0208333,0.0798875,0.0324012,0.0241386,0.0300337,0.0380781,0.239178,0.23998,0.112019,0.144381,0.15291,0.150217,0.10393,0.114397,0.275117,0.0558546,0.0241135,0.0128923,0.0169193,0.0296774,0.137568,0.211788,0.311338,0.136547,0.0342168,0.00561851,0.00203026,0.00914261,0.0309757,0.306187,0.311338,0.311338,0.123083,0.0366853,0.0170496,0.00817538,0.0113438,0.029441,0.054596,0.204266,0.311338,0.245992,0.0344541,0.00476887,0.00560402,0.00904925,0.0647599,0.161726,0.311338,0.311338,0.277678,1,6,CINCO,T
0.102574,0.0277098,0.0289473,0.0595887,0.072523,0.0189999,0.0865733,0.132156,0.144917,0.100959,0.0257436,0.0283651,0.0474109,0.041115,0.0196466,0.209195,0.353584,0.255821,0.165874,0.0556582,0.0381778,0.0746635,0.0952402,0.0271294,0.257725,0.320978,0.204309,0.165612,0.0528502,0.024577,0.0785475,0.0671023,0.0615649,0.353584,0.353584,0.353584,0.0211478,0.0149506,0.07169,0.326574,0.326574,0.280709,0.0577429,0.0920518,0.0354295,0.00559352,0.0101797,0.0141084,0.0191985,0.0937307,0.0246073,0.0107234,0.00653646,0.00890052,0.0158074,0.0218218,0.104654,0.326574,0.326574,0.326574,0.326574,0.326574,0.108309,0.024861,0.0117434,0.0308364,0.0201742,0.0684422,0.0553121,0.207164,0.211449,0.145897,0.141474,0.0446669,0.0402187,0.0239933,0.103128,0.031718,0.0908432,0.12058,0.288468,0.288468,0.288468,0.288468,0.21433,0.249915,0.250332,0.288468,0.288468,0.288468,0.0160481,0.0179673,0.0306532,0.0113557,0.0816991,0.0140084,0.0455793,0.0233377,0.015587,0.121046,0.109952,0.134761,0.127118,0.165761,0.197381,0.123418,0.0664364,0.162466,0.0936925,0.0309128,0.0155112,0.0184793,0.034044,0.0559693,0.167221,0.346277,0.293763,0.0395761,0.0201999,0.0155236,0.0196132,0.0414491,0.196816,0.346277,0.346277,0.134209,0.0575979,0.0340205,0.01047,0.00637994,0.0105202,0.0251229,0.152621,0.346277,0.177525,0.0916821,0.0302692,0.0133325,0.00774068,0.0327358,0.0491345,0.210537,0.346277,0.2992,1,6,CINCO,T
0.127913,0.042226,0.028559,0.0143525,0.0601276,0.0581648,0.0361877,0.082413,0.159951,0.082642,0.0222155,0.0285148,0.0584134,0.0715838,0.0309771,0.0725384,0.139014,0.160471,0.212127,0.0718922,0.0496222,0.0269233,0.137037,0.163256,0.292047,0.352108,0.331894,0.140593,0.0439021,0.0911676,0.191325,0.0718726,0.0820778,0.352108,0.352108,0.352108,0.0461223,0.0198904,0.0126576,0.181249,0.375924,0.271742,0.124917,0.0111025,0.109293,0.0109445,0.00834782,0.0149067,0.0100225,0.0920326,0.00675988,0.0143136,0.00994765,0.0116959,0.0622309,0.0603278,0.0317117,0.255089,0.375924,0.352811,0.375924,0.375924,0.176791,0.0493033,0.0356874,0.0265934,0.0232717,0.131274,0.0295219,0.0772106,0.14018,0.0803741,0.323364,0.0377064,0.0403573,0.0303162,0.052893,0.0346912,0.0547255,0.251467,0.323364,0.323364,0.156726,0.18372,0.177263,0.197156,0.0587962,0.159183,0.323364,0.323364,0.01002,0.0184835,0.0259899,0.0351359,0.0394914,0.0225081,0.0337972,0.0332832,0.0178104,0.256321,0.149296,0.131592,0.154208,0.239417,0.0691517,0.14988,0.10244,0.105881,0.086923,0.0292062,0.0184951,0.016388,0.0398259,0.0993255,0.146358,0.342582,0.201353,0.0378816,0.00203046,0.0215607,0.0162753,0.0467087,0.166742,0.342582,0.342582,0.107396,0.0705305,0.0182528,0.0125973,0.0038362,0.0313313,0.0333464,0.116667,0.342582,0.278116,0.0449614,0.00437609,0.0163621,0.00817373,0.0380199,0.0865453,0.237558,0.342582,0.342582,1,6,CINCO,T
0.10979,0.027407,0.0700023,0.0387264,0.0657922,0.0632063,0.0846972,0.169618,0.0850435,0.157917,0.0452105,0.0724557,0.0455937,0.0391373,0.0635729,0.263491,0.368479,0.171454,0.179192,0.0437209,0.0694291,0.0457723,0.0759217,0.0770616,0.199914,0.325301,0.115906,0.244739,0.0618745,0.0706718,0.0573728,0.0510094,0.111602,0.368479,0.368479,0.283985,0.0475467,0.0199517,0.0735438,0.313134,0.313134,0.290634,0.111093,0.0278888,0.0416845,0.00765948,0.0117744,0.0174973,0.0285247,0.125439,0.0245665,0.0215393,0.0102887,0.00578988,0.0473405,0.0247133,0.110017,0.313134,0.313134,0.209411,0.313134,0.313134,0.0660281,0.0507739,0.011372,0.0168507,0.0319435,0.08337,0.0245472,0.302135,0.313134,0.137222,0.189026,0.0488568,0.0567786,0.0274682,0.0803932,0.0799934,0.100302,0.198955,0.251416,0.289244,0.268678,0.289244,0.289244,0.216177,0.201562,0.188941,0.289244,0.289244,0.0323123,0.0170719,0.0567418,0.0390631,0.0707677,0.0499465,0.0608301,0.0502357,0.0431989,0.111821,0.117153,0.1399,0.172107,0.186771,0.158331,0.102485,0.0856494,0.202122,0.138394,0.0582278,0.00386967,0.0183433,0.0243833,0.0521057,0.213588,0.32725,0.283978,0.0494989,0.0116362,0.000941169,0.0223104,0.0573603,0.161445,0.32725,0.32725,0.181892,0.0592482,0.0297912,0.00373159,0.0053186,0.0159213,0.0190181,0.163248,0.32725,0.180236,0.0564797,0.00201094,0.00327628,0.0147594,0.0439818,0.0343968,0.255835,0.32725,0.32725,1,6,CINCO,T
0.0466713,0.0577708,0.0452223,0.0349858,0.0922367,0.0233376,0.0514072,0.0818739,0.0938023,0.0862341,0.0775655,0.0538502,0.0408652,0.0885417,0.0223034,0.139865,0.359773,0.242802,0.101412,0.067751,0.0542176,0.0305157,0.170581,0.0685202,0.227219,0.289908,0.146373,0.20301,0.117868,0.0607796,0.0370257,0.164252,0.0824566,0.377497,0.377497,0.370593,0.0423089,0.0163974,0.104765,0.337971,0.337971,0.242062,0.0416686,0.129876,0.0687528,0.00777542,0.00727512,0.0124846,0.0523785,0.150955,0.055399,0.0121742,0.0108228,0.00934064,0.00870756,0.0397583,0.151069,0.337971,0.337971,0.337971,0.337971,0.231894,0.0274686,0.0258387,0.0216044,0.0149554,0.072539,0.160567,0.0781268,0.202009,0.165518,0.0371286,0.214261,0.0702804,0.0597226,0.0214717,0.112534,0.0442697,0.0637059,0.152642,0.339572,0.339572,0.272346,0.160796,0.115443,0.207787,0.100505,0.242982,0.339572,0.339572,0.0134053,0.0172343,0.04251,0.0244665,0.0801356,0.0199741,0.0391259,0.0215901,0.0136752,0.173394,0.178754,0.123209,0.145943,0.254029,0.122842,0.107668,0.0478842,0.0946084,0.13183,0.0480318,0.030391,0.0240709,0.0546434,0.0660419,0.187249,0.338387,0.301229,0.0475,0.0223412,0.0109522,0.0349519,0.0337632,0.135793,0.338387,0.338387,0.12518,0.109974,0.043466,0.0231511,0.00810483,0.0229019,0.0177553,0.184447,0.338387,0.222255,0.0427581,0.0192895,0.0081646,0.0275414,0.0345869,0.0552389,0.283016,0.338387,0.21022,1,5,CINCO,T
0.0946933,0.0461119,0.017528,0.0276542,0.0560427,0.0193535,0.0530789,0.0852747,0.131449,0.0623255,0.0180857,0.0241963,0.0415525,0.0549028,0.0209533,0.0670617,0.127044,0.133314,0.171587,0.0855958,0.0350762,0.081389,0.185867,0.0503981,0.352811,0.359087,0.335353,0.161337,0.0366081,0.0818067,0.163209,0.0858361,0.0498795,0.359087,0.359087,0.359087,0.042162,0.0528208,0.0101762,0.179465,0.377299,0.234084,0.112608,0.0640134,0.0591716,0.00435057,0.00355213,0.00484165,0.0063852,0.127487,0.00340796,0.00351762,0.0042781,0.00460675,0.0469516,0.0539924,0.0857643,0.312227,0.377299,0.377299,0.377299,0.377299,0.073849,0.0243671,0.0309564,0.0253668,0.00943672,0.156998,0.0145384,0.0449875,0.0910522,0.0567351,0.323791,0.108443,0.0324932,0.0402581,0.0684905,0.0314803,0.0747053,0.250171,0.323791,0.323791,0.198652,0.0834636,0.229513,0.18414,0.0652389,0.0788437,0.323791,0.323791,0.0235741,0.0311939,0.0464218,0.0176915,0.0228142,0.0254244,0.0288676,0.020349,0.0364215,0.143713,0.188382,0.0876383,0.239061,0.21956,0.0894724,0.0310503,0.16344,0.167906,0.0708525,0.0136834,0.0322233,0.0225162,0.0352614,0.114502,0.175494,0.334329,0.202529,0.0503079,0.00491103,0.00517716,0.0103632,0.0666773,0.185388,0.334329,0.334329,0.0972698,0.0698609,0.0162279,0.00958686,0.00687041,0.0225469,0.0281505,0.153808,0.334329,0.271459,0.0605333,0.00827895,0.00442117,0.00747358,0.0511193,0.135793,0.230921,0.334329,0.334329,1,6,CINCO,T
0.12094,0.0347907,0.0241456,0.0461034,0.0863397,0.0141027,0.0831123,0.106159,0.144062,0.126282,0.0304957,0.0220133,0.0397829,0.0575791,0.0162441,0.224411,0.337029,0.29317,0.184199,0.0432516,0.0354296,0.058042,0.11176,0.0249632,0.246136,0.306214,0.207771,0.215731,0.0500409,0.0184034,0.0711478,0.0676352,0.0907758,0.337029,0.337029,0.337029,0.0198588,0.00722506,0.0535591,0.322605,0.322605,0.296676,0.0539559,0.0972117,0.0389036,0.00330783,0.00523462,0.00905278,0.0239293,0.0912533,0.029876,0.0131138,0.0156705,0.0132557,0.0137509,0.0240606,0.0732281,0.322605,0.322605,0.322605,0.322605,0.322605,0.0919607,0.0209422,0.0118318,0.0150772,0.0324983,0.0591906,0.0512922,0.198496,0.275302,0.12154,0.148632,0.0376162,0.0202823,0.0445136,0.0914798,0.154277,0.0879561,0.133574,0.284552,0.284552,0.284552,0.22378,0.232478,0.259786,0.253245,0.264692,0.284552,0.284552,0.0286455,0.0321575,0.0304557,0.028405,0.0832245,0.0609637,0.0524254,0.0420289,0.0299397,0.161736,0.119814,0.106029,0.117181,0.247223,0.121406,0.106217,0.0735338,0.158662,0.144371,0.0339494,0.0175578,0.0158631,0.0423976,0.0563646,0.15865,0.346559,0.233113,0.0437618,0.0265784,0.0190035,0.0242094,0.0605531,0.175061,0.346559,0.346559,0.122375,0.0822142,0.0227198,0.00856584,0.00924646,0.0182933,0.0179694,0.156267,0.346559,0.165407,0.0672086,0.025502,0.0116378,0.0222751,0.0385891,0.0462945,0.21614,0.346559,0.346559,1,6,CINCO,T
0.103237,0.0302015,0.0385267,0.0431416,0.0538393,0.0128722,0.0271777,0.0568167,0.087227,0.104959,0.0383628,0.0223094,0.0301032,0.0512028,0.0178052,0.0546034,0.168679,0.143646,0.192004,0.0467165,0.0641568,0.127013,0.163027,0.0617653,0.285521,0.388957,0.214103,0.216831,0.0549568,0.0355435,0.0966949,0.10535,0.0663692,0.388957,0.388957,0.388062,0.0614566,0.00572409,0.0784635,0.353714,0.353714,0.353714,0.074363,0.0771166,0.113846,0.00377648,0.00535013,0.00565525,0.0325444,0.10304,0.0502081,0.0145122,0.00353827,0.00350699,0.0200899,0.00706922,0.143204,0.353714,0.353714,0.353714,0.353714,0.124628,0.0374828,0.0291601,0.0278599,0.0225751,0.0708713,0.102174,0.0652456,0.0990939,0.0399565,0.0242622,0.278807,0.0822759,0.0628813,0.0349214,0.116719,0.033265,0.0555237,0.262056,0.350795,0.350795,0.205971,0.137283,0.0654618,0.147095,0.0453,0.145226,0.350795,0.350795,0.0171301,0.0143958,0.0285579,0.0135454,0.0401591,0.0192122,0.0402901,0.0170986,0.020367,0.181489,0.164088,0.160616,0.0933667,0.250938,0.0682291,0.0701179,0.096717,0.188899,0.0804429,0.0287582,0.0293158,0.0460817,0.0663221,0.0933727,0.186366,0.332622,0.208509,0.0518235,0.0158317,0.0167287,0.0358293,0.038255,0.233972,0.332622,0.332622,0.114401,0.0968641,0.0426542,0.0208937,0.0193378,0.0291838,0.0232969,0.225521,0.332622,0.206624,0.0525652,0.0199618,0.016514,0.0252058,0.0405428,0.13715,0.332622,0.332622,0.161149,1,6,CINCO,T
