hog0,hog1,hog2,hog3,hog4,hog5,hog6,hog7,hog8,hog9,hog10,hog11,hog12,hog13,hog14,hog15,hog16,hog17,hog18,hog19,hog20,hog21,hog22,hog23,hog24,hog25,hog26,hog27,hog28,hog29,hog30,hog31,hog32,hog33,hog34,hog35,hog36,hog37,hog38,hog39,hog40,hog41,hog42,hog43,hog44,hog45,hog46,hog47,hog48,hog49,hog50,hog51,hog52,hog53,hog54,hog55,hog56,hog57,hog58,hog59,hog60,hog61,hog62,hog63,hog64,hog65,hog66,hog67,hog68,hog69,hog70,hog71,hog72,hog73,hog74,hog75,hog76,hog77,hog78,hog79,hog80,hog81,hog82,hog83,hog84,hog85,hog86,hog87,hog88,hog89,hog90,hog91,hog92,hog93,hog94,hog95,hog96,hog97,hog98,hog99,hog100,hog101,hog102,hog103,hog104,hog105,hog106,hog107,hog108,hog109,hog110,hog111,hog112,hog113,hog114,hog115,hog116,hog117,hog118,hog119,hog120,hog121,hog122,hog123,hog124,hog125,hog126,hog127,hog128,hog129,hog130,hog131,hog132,hog133,hog134,hog135,hog136,hog137,hog138,hog139,hog140,hog141,hog142,hog143,shp0,shp1,groups,label
0.00430469,0.010768,0.0294554,0.212931,0.32622,0.0333115,0.00600568,0.00368616,0.00910231,0.00725477,0.00618686,0.0307701,0.32622,0.32622,0.32622,0.0875805,0.0427537,0.079304,0.00492306,0.00837913,0.0428188,0.32622,0.32622,0.0415631,0.0102517,0.00327005,0.00320867,0.0129544,0.0447651,0.080133,0.32622,0.32622,0.186126,0.109811,0.0829606,0.122535,0.269662,0.345456,0.199088,0.078362,0.0990218,0.0830145,0.0366569,0.0913747,0.146542,0.0753135,0.102213,0.0721179,0.0922198,0.122221,0.12025,0.0683217,0.0983769,0.0784971,0.345456,0.345456,0.345456,0.157504,0.137225,0.0769334,0.0248644,0.0635181,0.140056,0.084321,0.185577,0.292137,0.178072,0.150077,0.0939006,0.0465683,0.0590995,0.0605769,0.0137624,0.0234792,0.0743585,0.270728,0.296346,0.303863,0.129509,0.0111976,0.0115305,0.0439613,0.0935565,0.152977,0.189853,0.17353,0.292811,0.0656501,0.0253728,0.0227364,0.010616,0.0120832,0.0214216,0.0535579,0.303863,0.303863,0.262405,0.0152904,0.0192048,0.0246373,0.0621885,0.0771113,0.0825738,0.303863,0.303863,0.256515,0.0514509,0.0264784,0.0187976,0.0132092,0.327599,0.328753,0.328753,0.328753,0.328753,0.0399376,0.0335744,0.00816404,0.0181283,0.0379427,0.0249601,0.0766098,0.0152175,0.00665828,0.00725709,0.00948893,0.0287527,0.0165267,0.328753,0.328753,0.328753,0.304566,0.0930508,0.0806152,0.0431047,0.0146694,0.0176704,0.0418805,0.0342999,0.0761185,0.0111503,0.0167111,0.0120029,0.013182,2,4,SEIS,P
0.00585148,0.00677789,0.0111292,0.209467,0.328789,0.0828006,0.0182911,0.00345372,0.00672787,0.0282383,0.00139277,0.00282298,0.259665,0.328789,0.328789,0.132267,0.0564422,0.066748,0.00507449,0.00413406,0.0235575,0.326184,0.328789,0.0472146,0.00906785,0.00778673,0.00381794,0.0314116,0.0266725,0.0464024,0.328789,0.328789,0.201601,0.144071,0.104697,0.133467,0.254606,0.331525,0.184827,0.0730839,0.0675857,0.0282829,0.069964,0.0544195,0.222456,0.0672038,0.0629617,0.0728943,0.0756427,0.116048,0.0673771,0.118074,0.0616138,0.127886,0.331525,0.331525,0.331525,0.183437,0.0882373,0.0312336,0.0864377,0.0663027,0.237923,0.0978441,0.143435,0.314853,0.179302,0.158355,0.0616423,0.0833917,0.0444247,0.0910079,0.0166833,0.0226689,0.0763995,0.260733,0.287943,0.295724,0.154709,0.0111437,0.0113172,0.0350465,0.100056,0.136003,0.187807,0.1594,0.277497,0.0813648,0.0269356,0.0187062,0.0141515,0.0197625,0.0201355,0.0567926,0.295724,0.295724,0.295724,0.0172056,0.00980504,0.0281251,0.0491191,0.059611,0.10113,0.295724,0.295724,0.295724,0.0728509,0.0338223,0.0271634,0.0284304,0.23427,0.321955,0.357514,0.357514,0.342132,0.0241915,0.0205054,0.0205692,0.0294058,0.039811,0.0230529,0.0568511,0.0231531,0.0172756,0.00751682,0.016516,0.0690851,0.0303733,0.255489,0.357514,0.357514,0.289799,0.135809,0.0717529,0.077258,0.0522322,0.0446801,0.0525382,0.0424827,0.0651599,0.0141257,0.0130099,0.00932978,0.0267319,3,4,SEIS,P
0.023378,0.00539616,0.00438494,0.0171258,0.226545,0.342323,0.0721152,0.0161057,0.0216932,0.0249387,0.00687747,0.0250209,0.0208817,0.342323,0.342323,0.342323,0.0348643,0.0241673,0.00493572,0.00299695,0.00441219,0.00781418,0.321535,0.274024,0.0153728,0.00595418,0.0142407,0.00615916,0.0227852,0.0378123,0.0366927,0.342323,0.342323,0.221893,0.00958268,0.00848311,0.0168886,0.00629879,0.00501114,0.012643,0.168473,0.0770414,0.0402057,0.0174097,0.0171555,0.00225844,0.00267192,0.00602727,0.0315301,0.34224,0.256801,0.0184592,0.00664241,0.00223883,0.305678,0.0288968,0.0326341,0.0483562,0.158915,0.11763,0.130978,0.34224,0.34224,0.227483,0.0787116,0.035357,0.0502161,0.34224,0.233796,0.0435409,0.185266,0.34224,0.00616264,0.00748558,0.0199239,0.058914,0.237636,0.298145,0.0640534,0.00455654,0.00214583,0.0177462,0.0142814,0.0349543,0.0998161,0.396023,0.396023,0.235003,0.059046,0.0344111,0.00346322,0.0101055,0.0268738,0.0548166,0.112183,0.14891,0.0534084,0.00408195,0.00221505,0.0124297,0.0110346,0.0513314,0.138891,0.396023,0.396023,0.278899,0.0432439,0.0180061,0.0418501,0.021543,0.017558,0.125469,0.311217,0.311217,0.065329,0.0200461,0.0281862,0.0575911,0.0267007,0.0209912,0.0577597,0.311217,0.219502,0.0154765,0.0166641,0.0446887,0.111433,0.0280943,0.027924,0.0998891,0.311217,0.311217,0.146751,0.104588,0.12677,0.311217,0.15783,0.0332095,0.0417941,0.311217,0.192544,0.0603006,0.092413,0.295211,1,4,SEIS,P
0.0134495,0.0124433,0.0309279,0.184842,0.224712,0.0123621,0.0065272,0.00371543,0.00686331,0.0194718,0.00685073,0.0674119,0.379515,0.379515,0.198094,0.0928454,0.0462881,0.023599,0.00288954,0.00412802,0.0396789,0.379515,0.299826,0.0186185,0.00412924,0.00272485,0.00115863,0.0183101,0.0393973,0.101144,0.379515,0.379515,0.134646,0.087891,0.0590783,0.0312459,0.235777,0.303632,0.0889952,0.0343345,0.0628327,0.029411,0.0123901,0.0465036,0.15345,0.100443,0.0929906,0.0551881,0.039616,0.115926,0.0718773,0.0398126,0.0824812,0.128897,0.326117,0.326117,0.326117,0.0735499,0.133148,0.0410043,0.0234954,0.0989764,0.263867,0.163268,0.28802,0.326117,0.113142,0.217843,0.0967602,0.0211986,0.0734058,0.164169,0.0178497,0.0145382,0.111524,0.184123,0.317494,0.317494,0.106687,0.0123411,0.0247269,0.0473685,0.0998454,0.167345,0.190295,0.26209,0.299234,0.0824097,0.00741554,0.0115831,0.0134806,0.0192896,0.0110924,0.0405965,0.317494,0.317494,0.161462,0.0100815,0.021106,0.033545,0.0781862,0.0698687,0.0955311,0.317494,0.317494,0.199652,0.0269969,0.0240301,0.0130046,0.020521,0.333206,0.288429,0.333206,0.333206,0.333206,0.0634697,0.00861045,0.0086745,0.0109296,0.0403905,0.0197398,0.119366,0.0345209,0.0205625,0.00702749,0.0104386,0.0260252,0.0110321,0.333206,0.333206,0.333206,0.284731,0.120521,0.0211989,0.0412177,0.0190874,0.015929,0.0428327,0.0295686,0.0962896,0.0337774,0.0128558,0.00730994,0.0293727,2,4,SEIS,P
0.00697455,0.0123645,0.0201198,0.240844,0.330083,0.027855,0.00400004,0.00461639,0.00609472,0.0116069,0.0105369,0.0219891,0.330083,0.330083,0.29942,0.0806838,0.069846,0.0735053,0.00197609,0.0046834,0.0428399,0.330083,0.330083,0.0318734,0.00998066,0.00604198,0.000983325,0.0280453,0.0287458,0.0769712,0.330083,0.330083,0.129015,0.112332,0.109433,0.124862,0.280399,0.334807,0.21219,0.0933925,0.0928412,0.0675397,0.029646,0.0819987,0.194012,0.0628087,0.109791,0.0746874,0.106088,0.13003,0.115837,0.0651145,0.096002,0.117414,0.334807,0.334807,0.334807,0.175574,0.10709,0.0544553,0.0259319,0.0573957,0.175964,0.0517546,0.215619,0.249855,0.202055,0.14954,0.0668751,0.0284926,0.0479042,0.067252,0.0150808,0.0264267,0.0771203,0.249742,0.280633,0.313832,0.147442,0.0186385,0.0140278,0.0229017,0.0794335,0.156616,0.156461,0.168629,0.313832,0.080699,0.0246513,0.0188631,0.00776415,0.0132985,0.0191318,0.0537627,0.294468,0.313832,0.246187,0.0155281,0.0219151,0.00669866,0.040636,0.0870186,0.0637799,0.313832,0.313832,0.275016,0.0312532,0.0298878,0.0379758,0.0265882,0.295295,0.330223,0.330223,0.330223,0.330223,0.039079,0.0226852,0.0174415,0.01673,0.0207748,0.0354965,0.0966152,0.0143489,0.00823804,0.00933754,0.0128326,0.0252799,0.0470712,0.305454,0.330223,0.330223,0.308704,0.0898423,0.0966446,0.11533,0.01925,0.0371391,0.0428109,0.051615,0.0898307,0.0171622,0.01826,0.0214981,0.0362894,3,4,SEIS,P
0.0132186,0.00280557,0.0167533,0.214343,0.242579,0.0153631,0.0061984,0.00528974,0.0174231,0.0103079,0.00274137,0.0357083,0.367392,0.367392,0.193537,0.132299,0.0474581,0.0335471,0.00511927,0.0042707,0.0315466,0.367392,0.326703,0.0280568,0.00424574,0.00239197,0.00554172,0.0288054,0.044717,0.119112,0.367392,0.367392,0.133159,0.0733986,0.057476,0.0616958,0.305951,0.335138,0.129762,0.0311096,0.046761,0.00567613,0.0400743,0.0533135,0.140523,0.134756,0.0748963,0.111549,0.0323163,0.113165,0.0350146,0.103107,0.0721196,0.13056,0.335138,0.335138,0.335138,0.0785862,0.086401,0.00735947,0.0416309,0.0860088,0.173751,0.181342,0.237383,0.335138,0.0946743,0.18151,0.0176436,0.0848064,0.0695571,0.128721,0.00835515,0.0107198,0.0872378,0.191501,0.30845,0.30845,0.122564,0.00712795,0.0124699,0.0358996,0.0952208,0.151035,0.195498,0.26585,0.30845,0.0747217,0.0216347,0.0154346,0.0145123,0.00681179,0.0111954,0.0319861,0.30845,0.30845,0.199272,0.00695021,0.0177301,0.047967,0.0760222,0.0691511,0.0984789,0.30845,0.30845,0.237065,0.0258202,0.0444357,0.0151999,0.0562073,0.33034,0.33034,0.33034,0.33034,0.33034,0.0620589,0.0141459,0.00784943,0.0127065,0.0488559,0.0346858,0.109729,0.059988,0.0220689,0.00155366,0.00823636,0.0382374,0.0811371,0.33034,0.33034,0.33034,0.214322,0.152156,0.0428284,0.0209476,0.0270694,0.0276693,0.0780324,0.0380885,0.0838133,0.0128665,0.0144408,0.0121451,0.0162554,1,4,SEIS,P
0.0142662,0.0118158,0.0283832,0.229578,0.275132,0.0149172,0.00483447,0.00958043,0.00776853,0.0109116,0.00412454,0.0537193,0.338975,0.338975,0.337497,0.0662638,0.0549241,0.0464981,0.00671478,0.00481115,0.0377547,0.338975,0.338975,0.0222974,0.00246919,0.00362981,0.00569354,0.0418725,0.0385822,0.096618,0.338975,0.338975,0.139337,0.0664586,0.0789548,0.0778404,0.331818,0.301161,0.127426,0.0202106,0.0452979,0.0219136,0.0630342,0.0357809,0.146829,0.155747,0.0486837,0.110228,0.027942,0.0896564,0.0829561,0.107347,0.0441187,0.131611,0.331818,0.331818,0.331818,0.0465416,0.06441,0.0267134,0.101765,0.0771938,0.240041,0.1999,0.198886,0.331818,0.0710271,0.154613,0.0610783,0.101625,0.0326577,0.140204,0.0267895,0.0208079,0.0909943,0.199886,0.319558,0.319558,0.100779,0.00551796,0.0303705,0.0407234,0.0911204,0.170941,0.17822,0.225236,0.310723,0.0648631,0.0154212,0.0300695,0.0191109,0.0232422,0.0135979,0.0150733,0.319558,0.319558,0.182692,0.00430947,0.0328488,0.0252397,0.0764352,0.0823508,0.0808327,0.319558,0.319558,0.205729,0.0364697,0.0281715,0.0215682,0.0624482,0.336299,0.242913,0.336299,0.336299,0.336299,0.0442017,0.00987693,0.00622861,0.0195709,0.0280626,0.0140554,0.116754,0.0405073,0.0118151,0.0043213,0.00391796,0.0195417,0.0570977,0.336299,0.336299,0.336299,0.278412,0.163707,0.0201354,0.011534,0.0132934,0.0270603,0.0578799,0.0226908,0.0936317,0.0179488,0.0138477,0.00945546,0.00677041,4,4,SEIS,P
0.00579813,0.00786995,0.0154052,0.238989,0.326311,0.0357431,0.00991504,0.00668113,0.00555071,0.0166792,0.00564751,0.0194155,0.326311,0.326311,0.304742,0.121112,0.0488844,0.0677046,0.00519573,0.00705557,0.0297672,0.326311,0.326311,0.0522341,0.0107606,0.00848384,0.00331752,0.0214086,0.0389702,0.0627148,0.326311,0.326311,0.154045,0.134469,0.0945654,0.129378,0.303232,0.326071,0.260766,0.0328334,0.153921,0.0160988,0.0474733,0.0591627,0.150289,0.0927644,0.076106,0.107105,0.0387639,0.197372,0.0366922,0.0606005,0.084214,0.080706,0.326071,0.326071,0.326071,0.0633628,0.199904,0.0416872,0.0330313,0.0570626,0.166276,0.0880788,0.135195,0.298296,0.0637105,0.254649,0.0282238,0.0381635,0.0699726,0.0663646,0.0141249,0.0239132,0.0825815,0.272145,0.279566,0.297089,0.162502,0.00975358,0.00583292,0.0563569,0.0922024,0.140489,0.217527,0.149589,0.275373,0.0720808,0.0127116,0.0176766,0.016746,0.0102529,0.012164,0.0885735,0.2733,0.297089,0.294741,0.0211418,0.006794,0.0384842,0.0592256,0.0647776,0.128474,0.297089,0.297089,0.278282,0.0355231,0.014083,0.0326546,0.0144839,0.300143,0.332238,0.340506,0.340506,0.340506,0.029579,0.00797941,0.0140031,0.0147754,0.0246358,0.0260266,0.083301,0.0242919,0.013406,0.0156088,0.00456587,0.0323854,0.0349541,0.289122,0.340506,0.340506,0.298751,0.105627,0.0627159,0.0429057,0.0313502,0.0266969,0.0335125,0.032742,0.0904505,0.0109814,0.0080282,0.0101928,0.0107782,1,4,SEIS,P
0.014238,0.0155923,0.0221718,0.15332,0.122779,0.00910617,0.0110107,0.00698016,0.0137145,0.0191838,0.0148439,0.065218,0.414849,0.414849,0.155093,0.0603101,0.0255852,0.0276569,0.00501919,0.00700807,0.0423537,0.362356,0.214713,0.0317442,0.0159831,0.0054015,0.00853013,0.017032,0.046538,0.152819,0.414849,0.414849,0.140002,0.0432632,0.0470154,0.0584399,0.299412,0.248534,0.0811089,0.0304859,0.0376167,0.0127295,0.0262805,0.0448256,0.0961487,0.187421,0.0882047,0.0725433,0.0412915,0.115333,0.0495117,0.0769982,0.0676469,0.10587,0.315794,0.315794,0.315794,0.0651957,0.0724925,0.0112774,0.0456375,0.0872017,0.222977,0.266775,0.315794,0.315794,0.10822,0.231229,0.0415118,0.0524307,0.06881,0.154394,0.00931067,0.0133361,0.0943703,0.187295,0.304616,0.304616,0.0923549,0.00815605,0.0094412,0.0165162,0.0846339,0.172683,0.192209,0.304616,0.304616,0.0813489,0.0170878,0.0146241,0.00729939,0.00356361,0.00677002,0.0232791,0.304616,0.304616,0.163523,0.00495956,0.00818603,0.00721376,0.0322687,0.0661941,0.0618094,0.304616,0.304616,0.286293,0.0361532,0.0178862,0.00624995,0.109087,0.342551,0.121366,0.342551,0.342551,0.342551,0.0497833,0.0145123,0.00461559,0.0235202,0.0777273,0.00915403,0.1758,0.0701199,0.0665908,0.00607517,0.00458893,0.0218378,0.112207,0.342551,0.286367,0.342551,0.262272,0.138843,0.0237392,0.0324332,0.0202491,0.0286158,0.0929016,0.0159317,0.13911,0.0252081,0.0260377,0.0196166,0.015507,1,4,SEIS,P
0.0244066,0.0320564,0.00846315,0.0368589,0.134927,0.1928,0.0278598,0.00927962,0.0106865,0.0758863,0.0615895,0.00767624,0.0700609,0.410821,0.410821,0.373662,0.18229,0.0451059,0.0111788,0.0156639,0.013696,0.0105541,0.139773,0.121161,0.0116329,0.01211,0.0162881,0.0086195,0.0161573,0.00863726,0.0607532,0.410821,0.410821,0.178181,0.0253268,0.00792168,0.0261298,0.0110579,0.0392602,0.0549841,0.0902087,0.0241995,0.0260116,0.0404849,0.0193605,0.00363138,0.00485327,0.03165,0.0807284,0.325499,0.171662,0.0182211,0.0112685,0.00519108,0.258188,0.107673,0.119738,0.0705016,0.120328,0.192397,0.313459,0.325499,0.325499,0.325499,0.043505,0.0679163,0.0564862,0.325499,0.182506,0.0490846,0.118454,0.325499,0.0108469,0.00840199,0.0240991,0.0294279,0.161753,0.0545371,0.0178715,0.00811883,0.0108941,0.00540941,0.00297204,0.0236793,0.101744,0.470029,0.470029,0.116482,0.0185152,0.0297803,0.00502762,0.00277356,0.010831,0.0144121,0.149734,0.0173798,0.00877082,0.0116207,0.00998411,0.00474348,0.00524719,0.036364,0.108987,0.470029,0.470029,0.126005,0.03457,0.0292481,0.0155701,0.0117988,0.0201376,0.137718,0.298316,0.298316,0.0743786,0.0312557,0.0234926,0.0586487,0.0179769,0.0200054,0.136345,0.298316,0.298316,0.0196477,0.0134017,0.0317751,0.0324742,0.0128812,0.020197,0.165094,0.298316,0.298316,0.108038,0.0912426,0.0523465,0.298316,0.0546546,0.0315222,0.14334,0.298316,0.298316,0.0894201,0.154615,0.192075,2,3,SEIS,P
