hog0,hog1,hog2,hog3,hog4,hog5,hog6,hog7,hog8,hog9,hog10,hog11,hog12,hog13,hog14,hog15,hog16,hog17,hog18,hog19,hog20,hog21,hog22,hog23,hog24,hog25,hog26,hog27,hog28,hog29,hog30,hog31,hog32,hog33,hog34,hog35,hog36,hog37,hog38,hog39,hog40,hog41,hog42,hog43,hog44,hog45,hog46,hog47,hog48,hog49,hog50,hog51,hog52,hog53,hog54,hog55,hog56,hog57,hog58,hog59,hog60,hog61,hog62,hog63,hog64,hog65,hog66,hog67,hog68,hog69,hog70,hog71,hog72,hog73,hog74,hog75,hog76,hog77,hog78,hog79,hog80,hog81,hog82,hog83,hog84,hog85,hog86,hog87,hog88,hog89,hog90,hog91,hog92,hog93,hog94,hog95,hog96,hog97,hog98,hog99,hog100,hog101,hog102,hog103,hog104,hog105,hog106,hog107,hog108,hog109,hog110,hog111,hog112,hog113,hog114,hog115,hog116,hog117,hog118,hog119,hog120,hog121,hog122,hog123,hog124,hog125,hog126,hog127,hog128,hog129,hog130,hog131,hog132,hog133,hog134,hog135,hog136,hog137,hog138,hog139,hog140,hog141,hog142,hog143,shp0,shp1,groups,label
0.0394488,0.0259199,0.00778959,0.0054603,0.0355714,0.0259215,0.0282176,0.0220221,0.0256965,0.155597,0.119357,0.0605576,0.177086,0.198119,0.0613836,0.0571822,0.0568233,0.0812945,0.329785,0.329785,0.329785,0.0813156,0.0862519,0.0222169,0.0198571,0.0261091,0.145928,0.329785,0.329785,0.329785,0.214829,0.107216,0.0561377,0.0209674,0.0379004,0.329785,0.30253,0.058288,0.032217,0.0503566,0.0289278,0.0175406,0.0111987,0.205176,0.30253,0.30253,0.134675,0.261224,0.0994446,0.0212889,0.0193561,0.0318276,0.30253,0.30253,0.30253,0.101374,0.0268967,0.0346278,0.0207436,0.019554,0.0230857,0.0648414,0.2608,0.30253,0.216131,0.120948,0.0760454,0.0504845,0.0280378,0.0319504,0.102774,0.200137,0.144625,0.0359025,0.0290302,0.0578128,0.0490341,0.0881777,0.34263,0.34263,0.286654,0.254879,0.111089,0.135999,0.141632,0.0419575,0.0615698,0.34263,0.34263,0.34263,0.013498,0.00673834,0.00316549,0.00370418,0.0457968,0.0263949,0.057516,0.049456,0.0262448,0.070463,0.0159425,0.0120862,0.0135325,0.0352599,0.0103957,0.0812069,0.174818,0.340449,0.329353,0.166676,0.0236142,0.022878,0.0220113,0.0305048,0.0590754,0.249297,0.329353,0.329353,0.208815,0.067217,0.0336058,0.0370422,0.0265633,0.0119469,0.142245,0.329353,0.230307,0.0300995,0.00870776,0.00911411,0.00610565,0.00647607,0.0206461,0.0611851,0.329353,0.329353,0.0939312,0.0124994,0.00918601,0.030645,0.0104434,0.019706,0.0427329,0.32797,2,3,DEZ,Identidade
0.00876563,0.00475774,0.00933336,0.00703813,0.0425524,0.0203276,0.032817,0.0216625,0.012349,0.084288,0.0554629,0.116098,0.169323,0.282645,0.282645,0.190162,0.153251,0.163967,0.275352,0.282645,0.176496,0.0164454,0.0364296,0.0256967,0.0298683,0.0252257,0.0918363,0.282645,0.282645,0.282645,0.282645,0.282645,0.186171,0.124912,0.0652779,0.203312,0.298964,0.115596,0.0299299,0.0356469,0.0229501,0.00479346,0.00907292,0.170891,0.298964,0.298964,0.216362,0.298964,0.174099,0.0628636,0.0349222,0.0587899,0.0909468,0.298964,0.298964,0.170194,0.0332881,0.0222733,0.0153182,0.00847664,0.00885502,0.0751474,0.292477,0.209586,0.236835,0.164681,0.117034,0.0776627,0.0369436,0.0398063,0.0420648,0.218218,0.211981,0.0837275,0.0690979,0.103383,0.10908,0.144977,0.170473,0.28498,0.28498,0.28498,0.183536,0.149014,0.0970946,0.134291,0.209402,0.200422,0.28498,0.28498,0.0322546,0.00478112,0.00283907,0.00374105,0.034895,0.0741062,0.061065,0.148339,0.168957,0.241225,0.0228163,0.0156783,0.00901079,0.0380802,0.1213,0.0967388,0.25784,0.28498,0.309108,0.199605,0.0629149,0.023546,0.0236298,0.0605974,0.0374744,0.143158,0.309108,0.309108,0.29472,0.0735522,0.044099,0.0244698,0.0383647,0.00981098,0.0784107,0.309108,0.309108,0.0859934,0.00648509,0.00478334,0.00777008,0.00398665,0.00915078,0.0584085,0.309108,0.309108,0.210965,0.00349084,0.00524954,0.0493214,0.0225978,0.0122766,0.0290898,0.309108,1,4,DEZ,Identidade
0.0279094,0.0131993,0.0235373,0.0185689,0.0348051,0.0103218,0.0134266,0.0110384,0.00850757,0.0450196,0.101059,0.309631,0.267773,0.155025,0.0699552,0.0247646,0.0181237,0.0296659,0.304228,0.309631,0.212136,0.172339,0.0965709,0.0344361,0.0329847,0.0574342,0.191748,0.309631,0.309631,0.309631,0.309631,0.116478,0.0812112,0.0538441,0.090959,0.230622,0.179293,0.0492092,0.0302987,0.0161648,0.0128801,0.0176208,0.213165,0.268036,0.268036,0.129203,0.140929,0.268036,0.0763679,0.0231591,0.0349327,0.141248,0.268036,0.268036,0.258571,0.0991021,0.0580765,0.0266614,0.0074495,0.0205771,0.0715121,0.214068,0.268036,0.248575,0.227447,0.268036,0.100827,0.0213594,0.0412708,0.0630375,0.204918,0.211345,0.122182,0.00910304,0.0311123,0.0408658,0.0401079,0.254799,0.26654,0.297897,0.243745,0.297897,0.0643765,0.134486,0.0723413,0.0673564,0.297897,0.297897,0.297897,0.297897,0.0115781,0.00105928,0.00473336,0.0062279,0.0439229,0.0573343,0.0495028,0.0922755,0.0381254,0.144523,0.00748112,0.00821774,0.00795162,0.0226916,0.074673,0.098427,0.272957,0.297897,0.326041,0.0946563,0.0458187,0.0265323,0.0328052,0.0193111,0.0420787,0.212112,0.326041,0.326041,0.120132,0.0692262,0.0417111,0.0557546,0.0310465,0.0586782,0.151039,0.326041,0.326041,0.0140896,0.000784933,0.000479759,0.000809088,0.000832105,0.0114263,0.151636,0.326041,0.326041,0.046215,0.00653868,0.000985147,0.00101686,0.00162922,0.0147578,0.0965728,0.326041,2,3,DEZ,Identidade
0.0278368,0.00982111,0.0148139,0.00183863,0.0767452,0.0404249,0.0283368,0.0174577,0.0188121,0.0568638,0.0437001,0.0727654,0.115872,0.177954,0.118241,0.163773,0.027455,0.0356476,0.342599,0.342599,0.0926581,0.0461558,0.095822,0.104207,0.0368687,0.0345482,0.141935,0.342599,0.342599,0.342599,0.298239,0.129047,0.114293,0.0978404,0.0469496,0.342599,0.144924,0.026694,0.0319379,0.0711758,0.0359249,0.0243527,0.117178,0.306888,0.306888,0.08932,0.0191025,0.0439416,0.0279309,0.0107468,0.0132187,0.175663,0.306888,0.306888,0.0926754,0.0297475,0.0638141,0.0888669,0.0500607,0.0208836,0.0848574,0.306888,0.306888,0.133176,0.0736183,0.111538,0.0465543,0.00812804,0.0123857,0.297162,0.306888,0.306888,0.110142,0.073851,0.0594573,0.0494462,0.0668485,0.131774,0.24201,0.284868,0.284868,0.284868,0.284868,0.178343,0.0778474,0.0685637,0.181202,0.284868,0.284868,0.284868,0.00995187,0.00993833,0.0074111,0.00535872,0.0328333,0.0655508,0.0927765,0.13956,0.0679589,0.0660145,0.0434518,0.0392936,0.040612,0.0421716,0.116999,0.155471,0.284868,0.284868,0.311863,0.107708,0.0181117,0.0644004,0.151251,0.0355932,0.0429607,0.24153,0.311863,0.311863,0.103732,0.0922677,0.108794,0.130302,0.0573532,0.0397848,0.116125,0.311863,0.311863,0.0358687,0.0135303,0.0167414,0.0328659,0.0143363,0.0290636,0.172186,0.311863,0.311863,0.0985311,0.0393252,0.024689,0.0252414,0.0166758,0.0199144,0.0725632,0.311863,4,3,DEZ,Identidade
0.0199368,0.00818145,0.00500688,0.00814872,0.0396551,0.0222347,0.0177002,0.0204459,0.0171183,0.101611,0.0622585,0.0651813,0.272903,0.290286,0.167437,0.114053,0.11801,0.137467,0.290286,0.290286,0.222168,0.0256826,0.0524162,0.00769001,0.0132279,0.011013,0.139507,0.290286,0.290286,0.290286,0.290286,0.282397,0.0596023,0.0546091,0.0766781,0.268422,0.309517,0.0883379,0.0558472,0.02077,0.0109385,0.00610421,0.0096915,0.14487,0.309517,0.309331,0.198665,0.309517,0.17476,0.0745257,0.0254938,0.0393009,0.186003,0.309517,0.309517,0.15809,0.0515676,0.0142753,0.0122343,0.020059,0.0156374,0.05867,0.260932,0.200964,0.209623,0.163935,0.140806,0.0981451,0.0475578,0.0392552,0.0612959,0.16991,0.183956,0.0695447,0.063206,0.100266,0.0473346,0.110977,0.293315,0.293315,0.293315,0.293315,0.125005,0.173202,0.132005,0.0669779,0.200525,0.282252,0.293315,0.293315,0.0385923,0.00899419,0.00910719,0.00768884,0.0330203,0.0451528,0.0854765,0.113957,0.102374,0.244728,0.0210507,0.0229554,0.0320706,0.0337521,0.059605,0.0962579,0.169348,0.293315,0.315623,0.158615,0.0702472,0.0232525,0.0217574,0.0282065,0.0481594,0.163478,0.315623,0.315623,0.315623,0.0618457,0.029974,0.0238526,0.0277804,0.0236103,0.0935042,0.315623,0.315623,0.0387644,0.0122801,0.0109306,0.00836598,0.00321575,0.0102859,0.0584346,0.315623,0.315623,0.203457,0.0127623,0.026986,0.0556896,0.0225958,0.0118419,0.0376977,0.266001,1,4,DEZ,Identidade
0.0169445,0.00558886,0.00862431,0.00299669,0.0367614,0.00687193,0.0120879,0.0200486,0.0100369,0.0582482,0.0433612,0.286949,0.281316,0.106555,0.0214776,0.0435172,0.0171709,0.0172506,0.344329,0.344329,0.242634,0.0658507,0.0826563,0.0190895,0.00934162,0.035625,0.0620195,0.344329,0.344329,0.344329,0.344329,0.114308,0.0270957,0.0419905,0.0569435,0.085253,0.27795,0.036854,0.0268874,0.0180675,0.010998,0.0171727,0.0664953,0.266548,0.27795,0.27795,0.128244,0.27795,0.121139,0.0192923,0.0342086,0.105736,0.224461,0.27795,0.27795,0.0878098,0.0336344,0.015403,0.01021,0.0155585,0.0405281,0.126471,0.27795,0.237349,0.208555,0.260133,0.0940939,0.03203,0.0480531,0.0550498,0.137307,0.235108,0.117464,0.0364492,0.0436739,0.0759977,0.082633,0.269082,0.193621,0.308408,0.27409,0.308408,0.131164,0.135034,0.0903187,0.150644,0.308408,0.185685,0.308408,0.308408,0.0256314,0.00910012,0.00394428,0.014775,0.0261496,0.0767109,0.0529368,0.0950258,0.0790549,0.17353,0.0158663,0.00618188,0.0123636,0.0370698,0.106027,0.0703041,0.192521,0.308408,0.323028,0.123094,0.0535958,0.0374278,0.0388322,0.032642,0.0464948,0.203642,0.323028,0.323028,0.197348,0.104434,0.0530282,0.0285139,0.0232226,0.0260337,0.111617,0.323028,0.323028,0.0216725,0.00356439,0.00477109,0.00762473,0.0011103,0.0186204,0.11939,0.323028,0.323028,0.0898093,0.0138944,0.0119308,0.0474924,0.00285917,0.0120743,0.0568642,0.323028,1,3,DEZ,Identidade
0.0229095,0.0115366,0.0114986,0.00651266,0.0324204,0.0223752,0.0140147,0.00540275,0.0123406,0.0542461,0.0570381,0.285835,0.210039,0.122689,0.105419,0.0822438,0.0254581,0.0203591,0.334892,0.302314,0.285942,0.0821798,0.0490006,0.0439729,0.0541322,0.0236528,0.150603,0.334892,0.334892,0.334892,0.25935,0.038498,0.0373433,0.0510619,0.0229432,0.30917,0.120308,0.0504256,0.0235215,0.0138418,0.00767001,0.0195757,0.132126,0.266871,0.266871,0.113241,0.147697,0.259797,0.0695842,0.0335792,0.0169982,0.155165,0.266871,0.266871,0.216325,0.0644596,0.0351121,0.0159664,0.00954443,0.0199339,0.0797119,0.266871,0.266871,0.24335,0.230489,0.247949,0.107429,0.0348966,0.00693813,0.116336,0.266871,0.266871,0.0793964,0.0296835,0.0322136,0.0615681,0.0711751,0.256561,0.268353,0.300163,0.231089,0.265147,0.183474,0.0652012,0.135941,0.127255,0.300163,0.267242,0.300163,0.300163,0.0134567,0.00750974,0.0183304,0.0111532,0.0242759,0.059327,0.0677671,0.110935,0.0519074,0.119918,0.0227753,0.0131629,0.0125301,0.0377204,0.0750627,0.0847688,0.264599,0.300163,0.320029,0.0831152,0.0383864,0.00666553,0.05158,0.0500129,0.0590599,0.207072,0.320029,0.320029,0.181529,0.0638895,0.0375905,0.0764938,0.0574897,0.0572269,0.140012,0.320029,0.320029,0.0198329,0.00515639,0.000419709,0.0110272,0.00281247,0.0221436,0.140194,0.320029,0.320029,0.120154,0.0122502,0.00497688,0.00496648,0.00811402,0.0304908,0.10339,0.320029,1,3,DEZ,Identidade
0.0138225,0.0103071,0.0140499,0.00859151,0.0335219,0.0184818,0.0349037,0.0191653,0.00938456,0.042232,0.0100064,0.0555552,0.129258,0.193995,0.0238608,0.081096,0.0214046,0.0176141,0.358041,0.230556,0.189076,0.144206,0.0449028,0.0192694,0.0346082,0.0255086,0.34083,0.358041,0.279558,0.315951,0.317834,0.160229,0.0408613,0.0464321,0.0480806,0.358041,0.115611,0.027644,0.0302965,0.0314304,0.0269633,0.013236,0.0479011,0.297287,0.297287,0.115587,0.0704603,0.193962,0.053891,0.0205942,0.00643949,0.0542278,0.297287,0.297287,0.145755,0.0466625,0.057266,0.0450002,0.0261702,0.0148958,0.0499322,0.297287,0.297287,0.194384,0.144106,0.297287,0.139087,0.0135678,0.00130399,0.0995816,0.297287,0.297287,0.120396,0.0510256,0.0529558,0.0579139,0.209197,0.206964,0.235729,0.286703,0.286703,0.22197,0.221178,0.159458,0.136845,0.118227,0.198354,0.286703,0.286703,0.286703,0.0130311,0.00448633,0.00722686,0.0057599,0.0518686,0.036033,0.0781597,0.101384,0.0654229,0.0596354,0.0188042,0.0149966,0.0139851,0.0333079,0.0535202,0.165585,0.286703,0.286703,0.308328,0.133008,0.051061,0.0233605,0.121595,0.0678167,0.100958,0.295106,0.311478,0.230411,0.128489,0.1227,0.0869955,0.119856,0.0649218,0.0497253,0.120132,0.311478,0.225908,0.0262237,0.0191789,0.00664131,0.00911704,0.00929583,0.0228392,0.261607,0.311478,0.311478,0.0729723,0.0333339,0.0111376,0.00849412,0.00564545,0.00967103,0.153277,0.311478,1,3,DEZ,Identidade
0.0330282,0.0232368,0.00543658,0.00452893,0.0379356,0.0107722,0.0205965,0.00980051,0.012678,0.0863381,0.109283,0.249026,0.294773,0.0981034,0.0358164,0.0501781,0.00946608,0.0264209,0.302793,0.340121,0.254855,0.112578,0.087517,0.0341946,0.0413407,0.0309309,0.0884705,0.340121,0.340121,0.340121,0.340121,0.0767834,0.0392289,0.0590287,0.0378372,0.175439,0.271534,0.144229,0.0375603,0.0148945,0.00907303,0.0190938,0.071588,0.271534,0.271534,0.271534,0.166593,0.271534,0.112036,0.0255436,0.0329324,0.121075,0.271534,0.271534,0.271534,0.12803,0.0342878,0.0154374,0.0108871,0.018815,0.0371646,0.116622,0.271534,0.218592,0.225201,0.231835,0.11319,0.0383304,0.04005,0.0520092,0.133817,0.164318,0.0499653,0.0371862,0.0201184,0.0304795,0.154782,0.224882,0.181431,0.327408,0.299145,0.327408,0.118783,0.0645962,0.0570792,0.184891,0.327408,0.191544,0.327408,0.327408,0.0180099,0.0063497,0.0110626,0.000986893,0.0374277,0.0417533,0.0360368,0.0559043,0.0556976,0.152431,0.00899616,0.00801093,0.00182274,0.0313416,0.0468079,0.0487669,0.137473,0.327408,0.334179,0.108061,0.0394384,0.0433021,0.0288854,0.0253388,0.0395471,0.195981,0.334179,0.334179,0.191595,0.0714294,0.0331311,0.0265362,0.0123149,0.0328651,0.112145,0.334179,0.312104,0.00824247,0.00217759,0.00832345,0.0165731,0.00217136,0.0100226,0.0984646,0.334179,0.334179,0.0638369,0.0119115,0.0176819,0.039013,0.002313,0.0296443,0.0511564,0.308953,2,4,DEZ,Identidade
0.0664249,0.0291117,0.00254061,0.00282728,0.0501612,0.00696791,0.0207789,0.00692004,0.0344582,0.114282,0.059731,0.173824,0.118323,0.0806826,0.012561,0.0280976,0.0191972,0.0885793,0.333594,0.333594,0.154433,0.250037,0.0789938,0.0177316,0.0407952,0.028727,0.212416,0.333594,0.333594,0.333594,0.267797,0.126346,0.070847,0.0708168,0.0684944,0.333594,0.261826,0.0399654,0.0306927,0.0085618,0.00385906,0.00189166,0.0990478,0.27099,0.27099,0.244006,0.0514973,0.134451,0.041806,0.0152623,0.0105692,0.0751483,0.27099,0.27099,0.266542,0.0426108,0.027841,0.00946337,0.0126344,0.00685104,0.099212,0.27099,0.27099,0.27099,0.159852,0.208905,0.0728373,0.00655751,0.0245414,0.0919234,0.27099,0.27099,0.114006,0.0323764,0.0389631,0.0257347,0.0981946,0.230452,0.201599,0.30129,0.312627,0.229369,0.100639,0.164929,0.114202,0.174962,0.312627,0.300895,0.312627,0.312627,0.00360951,0.000855799,0.00388856,0.00273545,0.066566,0.0292666,0.0403214,0.0403581,0.0239582,0.0180665,0.00554603,0.0210072,0.0133799,0.0701154,0.0530985,0.0915757,0.217763,0.312627,0.30644,0.0911809,0.042856,0.0525217,0.0551804,0.0391127,0.0958813,0.30644,0.30644,0.30644,0.139784,0.0870961,0.0541517,0.0448411,0.0370062,0.0439886,0.185646,0.30644,0.166365,0.0183902,0.00594448,0.00834859,0.0069021,0.00304429,0.0331449,0.290851,0.30644,0.30644,0.042252,0.0106656,0.000757711,0.00658277,0.00437256,0.0228184,0.181186,0.30644,2,3,DEZ,Identidade
